,Geography,Geographic Area Name,Estimate!!Total:,Europe,Europe::Northern Europe,Europe::Northern Europe::Denmark,Europe::Northern Europe::Ireland,Europe::Northern Europe::Norway,Europe::Northern Europe::Sweden,Europe::Northern Europe::United Kingdom (inc. Crown Dependencies),"Europe::Northern Europe::United Kingdom (inc. Crown Dependencies)::United Kingdom, excluding England and Scotland",Europe::Northern Europe::United Kingdom (inc. Crown Dependencies)::England,Europe::Northern Europe::United Kingdom (inc. Crown Dependencies)::Scotland,Europe::Northern Europe::Other Northern Europe,Europe::Western Europe,Europe::Western Europe::Austria,Europe::Western Europe::Belgium,Europe::Western Europe::France,Europe::Western Europe::Germany,Europe::Western Europe::Netherlands,Europe::Western Europe::Switzerland,Europe::Western Europe::Other Western Europe,Europe::Southern Europe,Europe::Southern Europe::Greece,Europe::Southern Europe::Italy,Europe::Southern Europe::Portugal,Europe::Southern Europe::Portugal:Azores Islands,Europe::Southern Europe::Spain,Europe::Southern Europe::Other Southern Europe,Europe::Eastern Europe,Europe::Eastern Europe::Albania,Europe::Eastern Europe::Belarus,Europe::Eastern Europe::Bosnia and Herzegovina,Europe::Eastern Europe::Bulgaria,Europe::Eastern Europe::Croatia,Europe::Eastern Europe::Czechoslovakia (includes Czech Republic and Slovakia),Europe::Eastern Europe::Hungary,Europe::Eastern Europe::Latvia,Europe::Eastern Europe::Lithuania,Europe::Eastern Europe::Moldova,Europe::Eastern Europe::North Macedonia (Macedonia),Europe::Eastern Europe::Poland,Europe::Eastern Europe::Romania,Europe::Eastern Europe::Russia,Europe::Eastern Europe::Serbia,Europe::Eastern Europe::Ukraine,Europe::Eastern Europe::Other Eastern Europe,"Europe::Europe, n.e.c.",Asia,Asia::Eastern Asia,Asia::Eastern Asia::China,"Asia::Eastern Asia::China::China, excluding Hong Kong and Taiwan",Asia::Eastern Asia::China::Hong Kong,Asia::Eastern Asia::China::Taiwan,Asia::Eastern Asia::Japan,Asia::Eastern Asia::Korea,Asia::Eastern Asia::Other Eastern Asia,Asia::South Central Asia,Asia::South Central Asia::Afghanistan,Asia::South Central Asia::Bangladesh,Asia::South Central Asia::Bhutan,Asia::South Central Asia::India,Asia::South Central Asia::Iran,Asia::South Central Asia::Kazakhstan,Asia::South Central Asia::Nepal,Asia::South Central Asia::Pakistan,Asia::South Central Asia::Sri Lanka,Asia::South Central Asia::Uzbekistan,Asia::South Central Asia::Other South Central Asia,Asia::South Eastern Asia,Asia::South Eastern Asia::Burma (Myanmar),Asia::South Eastern Asia::Cambodia,Asia::South Eastern Asia::Indonesia,Asia::South Eastern Asia::Laos,Asia::South Eastern Asia::Malaysia,Asia::South Eastern Asia::Philippines,Asia::South Eastern Asia::Singapore,Asia::South Eastern Asia::Thailand,Asia::South Eastern Asia::Vietnam,Asia::South Eastern Asia::Other South Eastern Asia,Asia::Western Asia,Asia::Western Asia::Armenia,Asia::Western Asia::Azerbaijan,Asia::Western Asia::Georgia,Asia::Western Asia::Iraq,Asia::Western Asia::Israel,Asia::Western Asia::Jordan,Asia::Western Asia::Kuwait,Asia::Western Asia::Lebanon,Asia::Western Asia::Saudi Arabia,Asia::Western Asia::Syria,Asia::Western Asia::Turkey,Asia::Western Asia::United Arab Emirates,Asia::Western Asia::Yemen,Asia::Western Asia::Other Western Asia,"Asia::Asia, n.e.c.",Africa,Africa::Eastern Africa,Africa::Eastern Africa::Eritrea,Africa::Eastern Africa::Ethiopia,Africa::Eastern Africa::Kenya,Africa::Eastern Africa::Somalia,Africa::Eastern Africa::Tanzania,Africa::Eastern Africa::Uganda,Africa::Eastern Africa::Zimbabwe,Africa::Eastern Africa::Other Eastern Africa,Africa::Middle Africa,Africa::Middle Africa::Cameroon,Africa::Middle Africa::Congo,Africa::Middle Africa::Democratic Republic of Congo (Zaire),Africa::Middle Africa::Other Middle Africa,Africa::Northern Africa,Africa::Northern Africa::Algeria,Africa::Northern Africa::Egypt,Africa::Northern Africa::Morocco,Africa::Northern Africa::Sudan,Africa::Northern Africa::Other Northern Africa,Africa::Southern Africa,Africa::Southern Africa::South Africa,Africa::Southern Africa::Other Southern Africa,Africa::Western Africa,Africa::Western Africa::Cabo Verde,Africa::Western Africa::Ghana,Africa::Western Africa::Ivory Coast,Africa::Western Africa::Liberia,Africa::Western Africa::Nigeria,Africa::Western Africa::Senegal,Africa::Western Africa::Sierra Leone,Africa::Western Africa::Togo,Africa::Western Africa::Other Western Africa,"Africa::Africa, n.e.c.",Oceania,Oceania::Australia and New Zealand Subregion,Oceania::Australia and New Zealand Subregion::Australia,Oceania::Australia and New Zealand Subregion::Other Australian and New Zealand Subregion,Oceania::Fiji,Oceania::Marshall Islands,Oceania::Micronesia,"Oceania::Oceania, n.e.c.",Americas,Americas::Latin America,Americas::Latin America::Caribbean,Americas::Latin America::Caribbean::Bahamas,Americas::Latin America::Caribbean::Barbados,Americas::Latin America::Caribbean::Cuba,Americas::Latin America::Caribbean::Dominica,Americas::Latin America::Caribbean::Dominican Republic,Americas::Latin America::Caribbean::Grenada,Americas::Latin America::Caribbean::Haiti,Americas::Latin America::Caribbean::Jamaica,Americas::Latin America::Caribbean::St. Lucia,Americas::Latin America::Caribbean::St. Vincent and the Grenadines,Americas::Latin America::Caribbean::Trinidad and Tobago,Americas::Latin America::Caribbean::West Indies,Americas::Latin America::Caribbean::Other Caribbean,Americas::Latin America::Central America,Americas::Latin America::Central America::Belize,Americas::Latin America::Central America::Costa Rica,Americas::Latin America::Central America::El Salvador,Americas::Latin America::Central America::Guatemala,Americas::Latin America::Central America::Honduras,Americas::Latin America::Central America::Mexico,Americas::Latin America::Central America::Nicaragua,Americas::Latin America::Central America::Panama,Americas::Latin America::Central America::Other Central America,Americas::Latin America::South America,Americas::Latin America::South America::Argentina,Americas::Latin America::South America::Bolivia,Americas::Latin America::South America::Brazil,Americas::Latin America::South America::Chile,Americas::Latin America::South America::Colombia,Americas::Latin America::South America::Ecuador,Americas::Latin America::South America::Guyana,Americas::Latin America::South America::Peru,Americas::Latin America::South America::Uruguay,Americas::Latin America::South America::Venezuela,Americas::Latin America::South America::Other South America,Americas::Northern America,Americas::Northern America::Canada,Americas::Northern America::Other Northern America
0,1400000US36005000100,Census Tract 1; Bronx County; New York,396,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,85,31,31,31,0,0,0,0,0,19,0,7,0,12,0,0,0,0,0,0,0,35,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,293,127,0,0,16,0,70,0,8,22,0,0,11,0,0,126,0,0,33,10,13,70,0,0,0,40,0,4,0,0,7,0,8,9,0,12,0,0,0,0
1,1400000US36005000200,Census Tract 2; Bronx County; New York,1989,151,115,0,0,0,0,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,233,0,0,0,0,0,0,0,0,233,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1464,1167,0,0,0,0,659,0,0,475,0,0,33,0,0,230,0,0,0,0,86,21,123,0,0,67,31,0,0,0,0,36,0,0,0,0,0,0,0,0
2,1400000US36005000400,Census Tract 4; Bronx County; New York,1027,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,913,913,765,0,0,0,0,546,27,0,161,9,0,0,0,22,22,0,0,0,0,0,22,0,0,0,126,0,18,0,0,35,0,15,0,0,58,0,0,0,0
3,1400000US36005001600,Census Tract 16; Bronx County; New York,1810,78,37,0,8,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,161,0,0,0,0,0,0,0,0,106,0,98,0,8,0,0,0,0,0,0,0,55,0,0,0,0,0,37,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,257,0,0,107,0,58,92,0,0,0,0,0,0,0,0,0,0,1057,1057,948,0,0,0,0,799,0,0,106,43,0,0,0,0,10,0,0,0,0,0,0,0,10,0,99,0,0,0,13,0,62,11,13,0,0,0,0,0,0
4,1400000US36005001901,Census Tract 19.01; Bronx County; New York,595,65,0,0,0,0,0,0,0,0,0,0,51,0,0,28,23,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,14,0,57,0,46,33,0,0,0,0,0,0,0,0,365,365,255,0,0,0,0,134,118,0,0,0,0,3,0,0,88,8,0,0,0,56,24,0,0,0,22,0,0,0,0,2,20,0,0,0,0,0,0,0,0
5,1400000US36005001902,Census Tract 19.02; Bronx County; New York,423,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,4,4,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,378,378,160,0,0,0,0,105,11,15,10,0,0,19,0,0,160,4,0,0,0,99,57,0,0,0,58,0,0,0,0,25,13,0,0,0,20,0,0,0,0
6,1400000US36005001903,Census Tract 19.03; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1400000US36005001904,Census Tract 19.04; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1400000US36005002001,Census Tract 20.01; Bronx County; New York,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,554,554,374,0,0,0,0,284,0,0,76,0,0,14,0,0,31,0,0,0,0,0,31,0,0,0,149,0,0,0,0,0,113,36,0,0,0,0,0,0,0
9,1400000US36005002002,Census Tract 20.02; Bronx County; New York,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,864,771,0,0,0,0,606,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,93,19,0,0,0,0,74,0,0,0,0,0,0,0,0
